occupancy_date,shelter_city,sector,total_occupancy,total_capacity
2017-11-06,Toronto,Women,690,697
2017-11-06,Toronto,Youth,366,392
2017-11-07,Etobicoke,Youth,51,53
2017-11-07,North York,Youth,72,73
2017-11-07,Scarborough,Co-ed,67,67
2017-11-07,Scarborough,Youth,0,0
2017-11-07,Toronto,Co-ed,423,559
2017-11-07,Toronto,Families,1504,1582
2017-11-07,Toronto,Men,1664,1747
2017-11-07,Toronto,Women,679,707
2017-11-07,Toronto,Youth,377,392
2017-11-08,Etobicoke,Youth,52,53
2017-11-08,North York,Youth,73,73
2017-11-08,Scarborough,Co-ed,66,67
2017-11-08,Toronto,Co-ed,417,559
2017-11-08,Toronto,Families,1615,1711
2017-11-08,Toronto,Men,1667,1729
2017-11-08,Toronto,Women,692,697
2017-11-08,Toronto,Youth,385,392
2017-11-09,Etobicoke,Youth,53,53
2017-11-09,North York,Youth,72,73
2017-11-09,Scarborough,Co-ed,67,67
2017-11-09,Toronto,Co-ed,404,551
2017-11-09,Toronto,Families,1703,1711
2017-11-09,Toronto,Men,1677,1729
2017-11-09,Toronto,Women,691,696
2017-11-09,Toronto,Youth,385,392
2017-11-10,Etobicoke,Youth,49,53
2017-11-10,North York,Youth,73,73
2017-11-10,Scarborough,Co-ed,66,67
2017-11-10,Toronto,Co-ed,411,519
2017-11-10,Toronto,Families,1784,1861
2017-11-10,Toronto,Men,1700,1751
2017-11-10,Toronto,Women,709,726
2017-11-10,Toronto,Youth,384,392
2017-11-11,Etobicoke,Youth,52,53
2017-11-11,North York,Youth,73,73
2017-11-11,Scarborough,Co-ed,67,67
2017-11-11,Toronto,Co-ed,488,504
2017-11-11,Toronto,Families,1926,1941
2017-11-11,Toronto,Men,1739,1815
2017-11-11,Toronto,Women,716,727
2017-11-11,Toronto,Youth,389,392
2017-11-12,Etobicoke,Youth,50,53
2017-11-12,North York,Youth,72,73
2017-11-12,Scarborough,Co-ed,67,67
2017-11-12,Toronto,Co-ed,413,519
2017-11-12,Toronto,Families,1914,1927
2017-11-12,Toronto,Men,1704,1814
2017-11-12,Toronto,Women,701,731
2017-11-12,Toronto,Youth,379,392
2017-11-13,Etobicoke,Youth,49,53
2017-11-13,North York,Youth,73,73
2017-11-13,Scarborough,Co-ed,67,67
2017-11-13,Toronto,Co-ed,407,504
2017-11-13,Toronto,Families,1933,1941
2017-11-13,Toronto,Men,1746,1815
2017-11-13,Toronto,Women,713,727
2017-11-13,Toronto,Youth,388,392
2017-11-14,Etobicoke,Youth,51,53
2017-11-14,North York,Youth,73,73
2017-11-14,Scarborough,Co-ed,67,67
2017-11-14,Toronto,Co-ed,405,504
2017-11-14,Toronto,Families,1935,1941
2017-11-14,Toronto,Men,1745,1814
2017-11-14,Toronto,Women,718,727
2017-11-14,Toronto,Youth,387,392
2017-11-15,Etobicoke,Youth,53,53
2017-11-15,North York,Youth,73,73
2017-11-15,Scarborough,Co-ed,65,67
2017-11-15,Toronto,Co-ed,404,504
2017-11-15,Toronto,Families,1941,1941
2017-11-15,Toronto,Men,1733,1814
2017-11-15,Toronto,Women,719,727
2017-11-15,Toronto,Youth,384,392
2017-11-16,Etobicoke,Youth,51,53
2017-11-16,North York,Youth,73,73
2017-11-16,Scarborough,Co-ed,67,67
2017-11-16,Toronto,Co-ed,404,504
2017-11-16,Toronto,Families,1943,1941
2017-11-16,Toronto,Men,1734,1814
2017-11-16,Toronto,Women,719,727
2017-11-16,Toronto,Youth,386,392
2017-11-17,Etobicoke,Youth,49,53
2017-11-17,North York,Youth,73,73
2017-11-17,Scarborough,Co-ed,66,67
2017-11-17,Toronto,Co-ed,483,504
2017-11-17,Toronto,Families,1943,1941
2017-11-17,Toronto,Men,1732,1814
2017-11-17,Toronto,Women,717,727
2017-11-17,Toronto,Youth,386,392
2017-11-18,Etobicoke,Youth,52,53
2017-11-18,North York,Youth,73,73
2017-11-18,Scarborough,Co-ed,67,67
2017-11-18,Toronto,Co-ed,487,504
2017-11-18,Toronto,Families,1942,1941
2017-11-18,Toronto,Men,1730,1814
2017-11-18,Toronto,Women,718,727
2017-11-18,Toronto,Youth,389,392
2017-11-19,Etobicoke,Youth,52,53
2017-11-19,North York,Youth,71,73
2017-11-19,Scarborough,Co-ed,66,67
2017-11-19,Toronto,Co-ed,486,504
2017-11-19,Toronto,Families,1933,1941
2017-11-19,Toronto,Men,1724,1814
2017-11-19,Toronto,Women,722,727
2017-11-19,Toronto,Youth,388,392
2017-11-20,Etobicoke,Youth,51,53
2017-11-20,North York,Youth,72,73
2017-11-20,Scarborough,Co-ed,65,67
2017-11-20,Toronto,Co-ed,406,504
2017-11-20,Toronto,Families,1942,1941
2017-11-20,Toronto,Men,1735,1814
2017-11-20,Toronto,Women,722,727
2017-11-20,Toronto,Youth,386,392
2017-11-21,Etobicoke,Youth,51,53
2017-11-21,North York,Youth,72,73
2017-11-21,Scarborough,Co-ed,65,67
2017-11-21,Toronto,Co-ed,405,504
2017-11-21,Toronto,Families,1935,1941
2017-11-21,Toronto,Men,1728,1814
2017-11-21,Toronto,Women,722,727
2017-11-21,Toronto,Youth,382,392
2017-11-22,Etobicoke,Youth,53,53
2017-11-22,North York,Youth,73,73
2017-11-22,Scarborough,Co-ed,65,67
2017-11-22,Toronto,Co-ed,405,504
2017-11-22,Toronto,Families,1950,1941
2017-11-22,Toronto,Men,1719,1814
2017-11-22,Toronto,Women,720,727
2017-11-22,Toronto,Youth,387,392
2017-11-23,Etobicoke,Youth,53,53
2017-11-23,North York,Youth,73,73
2017-11-23,Scarborough,Co-ed,67,67
2017-11-23,Toronto,Co-ed,405,504
2017-11-23,Toronto,Families,1950,1941
2017-11-23,Toronto,Men,1728,1814
2017-11-23,Toronto,Women,713,727
2017-11-23,Toronto,Youth,388,392
2017-11-24,Etobicoke,Youth,52,53
2017-11-24,North York,Youth,73,73
2017-11-24,Scarborough,Co-ed,67,67
2017-11-24,Toronto,Co-ed,484,504
2017-11-24,Toronto,Families,1958,1941
2017-11-24,Toronto,Men,1730,1814
2017-11-24,Toronto,Women,714,727
2017-11-24,Toronto,Youth,386,392
2017-11-25,Etobicoke,Youth,53,53
2017-11-25,North York,Youth,72,73
2017-11-25,Scarborough,Co-ed,67,67
2017-11-25,Toronto,Co-ed,484,504
2017-11-25,Toronto,Families,1958,1941
2017-11-25,Toronto,Men,1726,1814
2017-11-25,Toronto,Women,716,727
2017-11-25,Toronto,Youth,387,392
2017-11-26,Etobicoke,Youth,51,53
2017-11-26,North York,Youth,73,73
2017-11-26,Scarborough,Co-ed,63,67
2017-11-26,Toronto,Co-ed,479,504
2017-11-26,Toronto,Families,1962,1941
2017-11-26,Toronto,Men,1732,1814
2017-11-26,Toronto,Women,719,727
2017-11-26,Toronto,Youth,387,392
2017-11-27,Etobicoke,Youth,53,53
2017-11-27,North York,Youth,72,73
2017-11-27,Scarborough,Co-ed,65,67
2017-11-27,Toronto,Co-ed,404,504
2017-11-27,Toronto,Families,1974,1941
2017-11-27,Toronto,Men,1720,1814
2017-11-27,Toronto,Women,720,727
2017-11-27,Toronto,Youth,384,392
2017-11-28,Etobicoke,Youth,53,53
2017-11-28,North York,Youth,72,73
2017-11-28,Scarborough,Co-ed,67,67
2017-11-28,Toronto,Co-ed,415,517
2017-11-28,Toronto,Families,1958,1927
2017-11-28,Toronto,Men,1711,1814
2017-11-28,Toronto,Women,715,727
2017-11-28,Toronto,Youth,383,392
2017-11-29,Etobicoke,Youth,52,53
2017-11-29,North York,Youth,72,73
2017-11-29,Scarborough,Co-ed,64,67
2017-11-29,Toronto,Co-ed,414,517
2017-11-29,Toronto,Families,1953,1927
2017-11-29,Toronto,Men,1706,1814
2017-11-29,Toronto,Women,721,731
2017-11-29,Toronto,Youth,381,392
2017-11-30,Etobicoke,Youth,53,53
2017-11-30,North York,Youth,73,73
2017-11-30,Scarborough,Co-ed,65,67
2017-11-30,Toronto,Co-ed,411,517
2017-11-30,Toronto,Families,1946,1927
2017-11-30,Toronto,Men,1698,1814
2017-11-30,Toronto,Women,716,731
2017-11-30,Toronto,Youth,375,392
2017-12-01,Etobicoke,Youth,53,53
2017-12-01,North York,Youth,71,73
2017-12-01,Scarborough,Co-ed,65,67
2017-12-01,Scarborough,Youth,0,0
2017-12-01,Toronto,Co-ed,392,515
2017-12-01,Toronto,Families,1051,1156
2017-12-01,Toronto,Men,1634,1746
2017-12-01,Toronto,Women,675,697
2017-12-01,Toronto,Youth,377,392
2017-12-02,Etobicoke,Youth,49,53
2017-12-02,North York,Youth,69,73
2017-12-02,Scarborough,Co-ed,65,67
2017-12-02,Scarborough,Youth,0,0
2017-12-02,Toronto,Co-ed,470,515
2017-12-02,Toronto,Families,1091,1156
2017-12-02,Toronto,Men,1675,1772
2017-12-02,Toronto,Women,654,697
2017-12-02,Toronto,Youth,371,392
2017-12-03,Etobicoke,Youth,53,53
2017-12-03,North York,Youth,72,73
2017-12-03,Scarborough,Co-ed,67,67
2017-12-03,Scarborough,Youth,0,0
2017-12-03,Toronto,Co-ed,476,515
2017-12-03,Toronto,Families,1149,1156
2017-12-03,Toronto,Men,1681,1780
2017-12-03,Toronto,Women,672,685
2017-12-03,Toronto,Youth,380,392
2017-12-04,Etobicoke,Youth,53,53
2017-12-04,North York,Youth,71,73
2017-12-04,Scarborough,Co-ed,67,67
2017-12-04,Scarborough,Youth,0,0
2017-12-04,Toronto,Co-ed,420,545
2017-12-04,Toronto,Families,1260,1331
2017-12-04,Toronto,Men,1693,1792
2017-12-04,Toronto,Women,667,685
2017-12-04,Toronto,Youth,377,392
2017-12-05,Etobicoke,Youth,51,53
2017-12-05,North York,Youth,73,73
2017-12-05,Scarborough,Co-ed,66,67
2017-12-05,Scarborough,Youth,0,0
2017-12-05,Toronto,Co-ed,507,555
2017-12-05,Toronto,Families,1364,1382
2017-12-05,Toronto,Men,1703,1788
2017-12-05,Toronto,Women,688,697
2017-12-05,Toronto,Youth,383,392
2017-12-06,Etobicoke,Youth,52,53
2017-12-06,North York,Youth,67,73
2017-12-06,Scarborough,Co-ed,66,67
2017-12-06,Scarborough,Youth,0,0
2017-12-06,Toronto,Co-ed,416,555
2017-12-06,Toronto,Families,1471,1582
2017-12-06,Toronto,Men,1695,1745
2017-12-06,Toronto,Women,684,697
2017-12-06,Toronto,Youth,368,392
2017-12-07,Etobicoke,Youth,53,53
2017-12-07,North York,Youth,71,73
2017-12-07,Scarborough,Co-ed,67,67
2017-12-07,Scarborough,Youth,0,0
2017-12-07,Toronto,Co-ed,423,559
2017-12-07,Toronto,Families,1511,1582
2017-12-07,Toronto,Men,1664,1747
2017-12-07,Toronto,Women,679,707
2017-12-07,Toronto,Youth,372,392
2017-12-08,Etobicoke,Youth,52,53
2017-12-08,North York,Youth,72,73
2017-12-08,Scarborough,Co-ed,67,67
2017-12-08,Toronto,Co-ed,497,559
2017-12-08,Toronto,Families,1609,1711
2017-12-08,Toronto,Men,1657,1729
2017-12-08,Toronto,Women,691,697
2017-12-08,Toronto,Youth,383,392
2017-12-09,Etobicoke,Youth,53,53
2017-12-09,North York,Youth,73,73
2017-12-09,Scarborough,Co-ed,66,67
2017-12-09,Toronto,Co-ed,406,551
2017-12-09,Toronto,Families,1712,1711
2017-12-09,Toronto,Men,1680,1729
2017-12-09,Toronto,Women,688,696
2017-12-09,Toronto,Youth,384,392
2017-12-10,Etobicoke,Youth,51,53
2017-12-10,North York,Youth,73,73
2017-12-10,Scarborough,Co-ed,67,67
2017-12-10,Toronto,Co-ed,410,519
2017-12-10,Toronto,Families,1800,1861
2017-12-10,Toronto,Men,1701,1751
2017-12-10,Toronto,Women,704,727
2017-12-10,Toronto,Youth,387,392
2017-12-11,Etobicoke,Youth,51,53
2017-12-11,North York,Youth,73,73
2017-12-11,Scarborough,Co-ed,66,67
2017-12-11,Toronto,Co-ed,484,504
2017-12-11,Toronto,Families,1926,1941
2017-12-11,Toronto,Men,1748,1815
2017-12-11,Toronto,Women,713,727
2017-12-11,Toronto,Youth,387,392
2017-12-12,Etobicoke,Youth,51,53
2017-12-12,North York,Youth,73,73
2017-12-12,Scarborough,Co-ed,67,67
2017-12-12,Toronto,Co-ed,416,519
2017-12-12,Toronto,Families,1940,1927
2017-12-12,Toronto,Men,1721,1820
2017-12-12,Toronto,Women,710,731
2017-12-12,Toronto,Youth,381,392
2017-12-13,Etobicoke,Youth,52,53
2017-12-13,North York,Youth,71,73
2017-12-13,Scarborough,Co-ed,66,67
2017-12-13,Toronto,Co-ed,431,544
2017-12-13,Toronto,Families,1948,1925
2017-12-13,Toronto,Men,1730,1820
2017-12-13,Toronto,Women,737,757
2017-12-13,Toronto,Youth,383,392
2017-12-14,Etobicoke,Youth,52,53
2017-12-14,North York,Youth,71,73
2017-12-14,Scarborough,Co-ed,65,67
2017-12-14,Toronto,Co-ed,431,544
2017-12-14,Toronto,Families,1949,1925
2017-12-14,Toronto,Men,1723,1820
2017-12-14,Toronto,Women,739,757
2017-12-14,Toronto,Youth,383,392
2017-12-15,Etobicoke,Youth,52,53
2017-12-15,North York,Youth,73,73
2017-12-15,Scarborough,Co-ed,66,67
2017-12-15,Toronto,Co-ed,511,544
2017-12-15,Toronto,Families,1946,1925
2017-12-15,Toronto,Men,1717,1820
2017-12-15,Toronto,Women,740,757
2017-12-15,Toronto,Youth,385,392
2017-12-16,Etobicoke,Youth,52,53
2017-12-16,North York,Youth,72,73
2017-12-16,Scarborough,Co-ed,66,67
2017-12-16,Toronto,Co-ed,513,544
2017-12-16,Toronto,Families,1945,1925
2017-12-16,Toronto,Men,1714,1820
2017-12-16,Toronto,Women,742,757
2017-12-16,Toronto,Youth,389,392
2017-12-17,Etobicoke,Youth,52,53
2017-12-17,North York,Youth,70,73
2017-12-17,Scarborough,Co-ed,67,67
2017-12-17,Toronto,Co-ed,514,544
2017-12-17,Toronto,Families,1941,1925
2017-12-17,Toronto,Men,1717,1820
2017-12-17,Toronto,Women,745,757
2017-12-17,Toronto,Youth,384,392
2017-12-18,Etobicoke,Youth,53,53
2017-12-18,North York,Youth,73,73
2017-12-18,Scarborough,Co-ed,65,67
2017-12-18,Toronto,Co-ed,437,544
2017-12-18,Toronto,Families,1919,1925
2017-12-18,Toronto,Men,1707,1820
2017-12-18,Toronto,Women,743,757
2017-12-18,Toronto,Youth,387,392
2017-12-19,Etobicoke,Youth,53,53
2017-12-19,North York,Youth,71,73
2017-12-19,Scarborough,Co-ed,65,67
2017-12-19,Toronto,Co-ed,437,544
2017-12-19,Toronto,Families,1930,1925
2017-12-19,Toronto,Men,1691,1820
2017-12-19,Toronto,Women,747,757
2017-12-19,Toronto,Youth,384,392
2017-12-20,Etobicoke,Youth,53,53
2017-12-20,North York,Youth,71,73
2017-12-20,Scarborough,Co-ed,62,67
2017-12-20,Toronto,Co-ed,439,544
2017-12-20,Toronto,Families,1929,1925
2017-12-20,Toronto,Men,1700,1820
2017-12-20,Toronto,Women,735,757
2017-12-20,Toronto,Youth,388,399
2017-12-21,Etobicoke,Youth,53,53
2017-12-21,North York,Youth,71,73
2017-12-21,Scarborough,Co-ed,67,67
2017-12-21,Toronto,Co-ed,437,544
2017-12-21,Toronto,Families,1966,1925
2017-12-21,Toronto,Men,1688,1820
2017-12-21,Toronto,Women,733,757
2017-12-21,Toronto,Youth,386,399
2017-12-22,Etobicoke,Youth,53,53
2017-12-22,North York,Youth,71,73
2017-12-22,Scarborough,Co-ed,65,67
2017-12-22,Toronto,Co-ed,510,544
2017-12-22,Toronto,Families,1973,2030
2017-12-22,Toronto,Men,1678,1822
2017-12-22,Toronto,Women,730,767
2017-12-22,Toronto,Youth,386,399
2017-12-23,Etobicoke,Youth,53,53
2017-12-23,North York,Youth,69,73
2017-12-23,Scarborough,Co-ed,67,67
2017-12-23,Toronto,Co-ed,523,544
2017-12-23,Toronto,Families,1975,2030
2017-12-23,Toronto,Men,1684,1822
2017-12-23,Toronto,Women,737,767
2017-12-23,Toronto,Youth,394,399
2017-12-24,Etobicoke,Youth,53,53
2017-12-24,North York,Youth,68,73
2017-12-24,Scarborough,Co-ed,65,67
2017-12-24,Toronto,Co-ed,517,544
2017-12-24,Toronto,Families,1972,2030
2017-12-24,Toronto,Men,1678,1822
2017-12-24,Toronto,Women,740,767
2017-12-24,Toronto,Youth,391,399
2017-12-25,Etobicoke,Youth,53,53
2017-12-25,North York,Youth,69,73
2017-12-25,Scarborough,Co-ed,67,67
2017-12-25,Toronto,Co-ed,441,544
2017-12-25,Toronto,Families,1980,2030
2017-12-25,Toronto,Men,1695,1822
2017-12-25,Toronto,Women,744,767
2017-12-25,Toronto,Youth,391,399
2017-12-26,Etobicoke,Youth,53,53
2017-12-26,North York,Youth,70,73
2017-12-26,Scarborough,Co-ed,67,67
2017-12-26,Toronto,Co-ed,440,544
2017-12-26,Toronto,Families,1974,2030
2017-12-26,Toronto,Men,1724,1822
2017-12-26,Toronto,Women,749,767
2017-12-26,Toronto,Youth,392,399
2017-12-27,Etobicoke,Youth,53,53
2017-12-27,North York,Youth,72,73
2017-12-27,Scarborough,Co-ed,67,67
2017-12-27,Toronto,Co-ed,439,544
2017-12-27,Toronto,Families,1979,2030
2017-12-27,Toronto,Men,1721,1822
2017-12-27,Toronto,Women,751,767
2017-12-27,Toronto,Youth,389,399
2017-12-28,Etobicoke,Youth,53,53
2017-12-28,North York,Youth,71,73
2017-12-28,Scarborough,Co-ed,66,67
2017-12-28,Toronto,Co-ed,439,544
2017-12-28,Toronto,Families,1975,2030
2017-12-28,Toronto,Men,1741,1822
2017-12-28,Toronto,Women,756,767
2017-12-28,Toronto,Youth,394,399
2017-12-29,Etobicoke,Youth,53,53
2017-12-29,North York,Youth,69,73
2017-12-29,Scarborough,Co-ed,66,67
2017-12-29,Toronto,Co-ed,519,544
2017-12-29,Toronto,Families,1976,2030
2017-12-29,Toronto,Men,1713,1822
2017-12-29,Toronto,Women,745,767
2017-12-29,Toronto,Youth,393,399
2017-12-30,Etobicoke,Youth,53,53
2017-12-30,North York,Youth,69,73
2017-12-30,Scarborough,Co-ed,67,67
2017-12-30,Toronto,Co-ed,523,544
2017-12-30,Toronto,Families,1969,2030
2017-12-30,Toronto,Men,1714,1822
2017-12-30,Toronto,Women,750,767
2017-12-30,Toronto,Youth,392,399
2017-12-31,Etobicoke,Youth,53,53
2017-12-31,North York,Youth,69,73
2017-12-31,Scarborough,Co-ed,66,67
2017-12-31,Toronto,Co-ed,518,544
2017-12-31,Toronto,Families,1964,2030
2017-12-31,Toronto,Men,1707,1822
2017-12-31,Toronto,Women,751,767
2017-12-31,Toronto,Youth,392,399
2018-01-01,Etobicoke,Youth,53,53
2018-01-01,North York,Youth,69,73
2018-01-01,Scarborough,Co-ed,63,67
2018-01-01,Toronto,Co-ed,439,544
2018-01-01,Toronto,Families,1968,2030
2018-01-01,Toronto,Men,1719,1822
2018-01-01,Toronto,Women,751,767
2018-01-01,Toronto,Youth,388,399
2018-01-02,Etobicoke,Youth,52,53
2018-01-02,North York,Youth,72,73
2018-01-02,Scarborough,Co-ed,65,67
2018-01-02,Toronto,Co-ed,444,544
2018-01-02,Toronto,Families,1960,2030
2018-01-02,Toronto,Men,1731,1822
2018-01-02,Toronto,Women,750,767
2018-01-02,Toronto,Youth,388,399
2018-01-03,Etobicoke,Youth,52,53
2018-01-03,North York,Youth,72,73
2018-01-03,Scarborough,Co-ed,67,67
2018-01-03,Toronto,Co-ed,440,544
2018-01-03,Toronto,Families,1978,2030
2018-01-03,Toronto,Men,1727,1822
2018-01-03,Toronto,Women,751,767
2018-01-03,Toronto,Youth,392,399
2018-01-04,Etobicoke,Youth,52,53
2018-01-04,North York,Youth,73,73
2018-01-04,Scarborough,Co-ed,67,67
2018-01-04,Toronto,Co-ed,442,544
2018-01-04,Toronto,Families,1969,2034
2018-01-04,Toronto,Men,1735,1822
2018-01-04,Toronto,Women,753,773
2018-01-04,Toronto,Youth,390,399
2018-01-05,Etobicoke,Youth,52,53
2018-01-05,North York,Youth,71,73
2018-01-05,Scarborough,Co-ed,67,67
2018-01-05,Toronto,Co-ed,515,544
2018-01-05,Toronto,Families,1981,2034
2018-01-05,Toronto,Men,1736,1822
2018-01-05,Toronto,Women,754,775
2018-01-05,Toronto,Youth,390,399
2018-01-06,Etobicoke,Youth,52,53
2018-01-06,North York,Youth,70,73
2018-01-06,Scarborough,Co-ed,67,67
2018-01-06,Toronto,Co-ed,518,544
2018-01-06,Toronto,Families,1972,2034
2018-01-06,Toronto,Men,1706,1822
2018-01-06,Toronto,Women,751,775
2018-01-06,Toronto,Youth,390,399
2018-01-07,Etobicoke,Youth,52,53
2018-01-07,North York,Youth,71,73
2018-01-07,Scarborough,Co-ed,67,67
2018-01-07,Toronto,Co-ed,507,544
2018-01-07,Toronto,Families,1977,2034
2018-01-07,Toronto,Men,1723,1822
2018-01-07,Toronto,Women,749,775
2018-01-07,Toronto,Youth,390,399
2018-01-08,Etobicoke,Youth,52,53
2018-01-08,North York,Youth,72,73
2018-01-08,Scarborough,Co-ed,65,67
2018-01-08,Toronto,Co-ed,440,544
2018-01-08,Toronto,Families,2023,2034
2018-01-08,Toronto,Men,1732,1882
2018-01-08,Toronto,Women,749,775
2018-01-08,Toronto,Youth,392,399
2018-01-09,Etobicoke,Youth,53,53
2018-01-09,North York,Youth,71,73
2018-01-09,Scarborough,Co-ed,64,67
2018-01-09,Toronto,Co-ed,439,544
2018-01-09,Toronto,Families,2020,2034
2018-01-09,Toronto,Men,1737,1882
2018-01-09,Toronto,Women,757,775
2018-01-09,Toronto,Youth,391,399
2018-01-10,Etobicoke,Youth,53,53
2018-01-10,North York,Youth,72,73
2018-01-10,Scarborough,Co-ed,67,67
2018-01-10,Toronto,Co-ed,439,548
2018-01-10,Toronto,Families,2021,2034
2018-01-10,Toronto,Men,1737,1882
2018-01-10,Toronto,Women,758,775
2018-01-10,Toronto,Youth,392,399
2018-01-11,Etobicoke,Youth,53,53
2018-01-11,North York,Youth,71,73
2018-01-11,Scarborough,Co-ed,67,67
2018-01-11,Toronto,Co-ed,444,537
2018-01-11,Toronto,Families,2009,2074
2018-01-11,Toronto,Men,1738,1882
2018-01-11,Toronto,Women,762,775
2018-01-11,Toronto,Youth,390,399
2018-01-12,Etobicoke,Youth,53,53
2018-01-12,North York,Youth,72,73
2018-01-12,Scarborough,Co-ed,65,67
2018-01-12,Toronto,Co-ed,513,537
2018-01-12,Toronto,Families,2040,2076
2018-01-12,Toronto,Men,1760,1882
2018-01-12,Toronto,Women,759,775
2018-01-12,Toronto,Youth,392,399
2018-01-13,Etobicoke,Youth,53,53
2018-01-13,North York,Youth,73,73
2018-01-13,Scarborough,Co-ed,65,67
2018-01-13,Toronto,Co-ed,518,537
2018-01-13,Toronto,Families,2057,2076
2018-01-13,Toronto,Men,1760,1882
2018-01-13,Toronto,Women,764,775
2018-01-13,Toronto,Youth,396,399
2018-01-14,Etobicoke,Youth,53,53
2018-01-14,North York,Youth,73,73
2018-01-14,Scarborough,Co-ed,67,67
2018-01-14,Toronto,Co-ed,509,537
2018-01-14,Toronto,Families,2054,2076
2018-01-14,Toronto,Men,1753,1882
2018-01-14,Toronto,Women,765,775
2018-01-14,Toronto,Youth,393,399
2018-01-15,Etobicoke,Youth,53,53
2018-01-15,North York,Youth,72,73
2018-01-15,Scarborough,Co-ed,65,67
2018-01-15,Toronto,Co-ed,446,537
2018-01-15,Toronto,Families,2068,2076
2018-01-15,Toronto,Men,1757,1894
2018-01-15,Toronto,Women,767,775
2018-01-15,Toronto,Youth,394,399
2018-01-16,Etobicoke,Youth,52,53
2018-01-16,North York,Youth,71,73
2018-01-16,Scarborough,Co-ed,66,67
2018-01-16,Toronto,Co-ed,445,537
2018-01-16,Toronto,Families,2081,2076
2018-01-16,Toronto,Men,1759,1894
2018-01-16,Toronto,Women,763,775
2018-01-16,Toronto,Youth,391,399
2018-01-17,Etobicoke,Youth,53,53
2018-01-17,North York,Youth,71,73
2018-01-17,Scarborough,Co-ed,65,67
2018-01-17,Toronto,Co-ed,445,537
2018-01-17,Toronto,Families,2093,2076
2018-01-17,Toronto,Men,1774,1894
2018-01-17,Toronto,Women,763,775
2018-01-17,Toronto,Youth,388,399
2018-01-18,Etobicoke,Youth,53,53
2018-01-18,North York,Youth,73,73
2018-01-18,Scarborough,Co-ed,66,67
2018-01-18,Toronto,Co-ed,440,537
2018-01-18,Toronto,Families,2115,2076
2018-01-18,Toronto,Men,1767,1894
2018-01-18,Toronto,Women,757,775
2018-01-18,Toronto,Youth,391,399
2018-01-19,Etobicoke,Youth,53,53
2018-01-19,North York,Youth,72,73
2018-01-19,Scarborough,Co-ed,66,67
2018-01-19,Toronto,Co-ed,509,542
2018-01-19,Toronto,Families,2110,2076
2018-01-19,Toronto,Men,1779,1883
2018-01-19,Toronto,Women,760,775
2018-01-19,Toronto,Youth,393,399
2018-01-20,Etobicoke,Youth,52,53
2018-01-20,North York,Youth,73,73
2018-01-20,Scarborough,Co-ed,65,67
2018-01-20,Toronto,Co-ed,519,542
2018-01-20,Toronto,Families,2112,2076
2018-01-20,Toronto,Men,1757,1883
2018-01-20,Toronto,Women,761,775
2018-01-20,Toronto,Youth,396,399
2018-01-21,Etobicoke,Youth,52,53
2018-01-21,North York,Youth,73,73
2018-01-21,Scarborough,Co-ed,66,67
2018-01-21,Toronto,Co-ed,522,542
2018-01-21,Toronto,Families,2131,2076
2018-01-21,Toronto,Men,1759,1883
2018-01-21,Toronto,Women,764,775
2018-01-21,Toronto,Youth,394,399
2018-01-22,Etobicoke,Youth,51,53
2018-01-22,North York,Youth,72,73
2018-01-22,Scarborough,Co-ed,66,67
2018-01-22,Toronto,Co-ed,447,542
2018-01-22,Toronto,Families,2117,2151
2018-01-22,Toronto,Men,1764,1888
2018-01-22,Toronto,Women,767,775
2018-01-22,Toronto,Youth,392,399
2018-01-23,Etobicoke,Youth,52,53
2018-01-23,North York,Youth,72,73
2018-01-23,Scarborough,Co-ed,66,67
2018-01-23,Toronto,Co-ed,447,542
2018-01-23,Toronto,Families,2119,2154
2018-01-23,Toronto,Men,1767,1888
2018-01-23,Toronto,Women,764,775
2018-01-23,Toronto,Youth,392,399
2018-01-24,Etobicoke,Youth,52,53
2018-01-24,North York,Youth,70,73
2018-01-24,Scarborough,Co-ed,65,67
2018-01-24,Toronto,Co-ed,447,543
2018-01-24,Toronto,Families,2133,2154
2018-01-24,Toronto,Men,1768,1888
2018-01-24,Toronto,Women,768,778
2018-01-24,Toronto,Youth,394,399
2018-01-25,Etobicoke,Youth,52,53
2018-01-25,North York,Youth,72,73
2018-01-25,Scarborough,Co-ed,65,67
2018-01-25,Toronto,Co-ed,446,543
2018-01-25,Toronto,Families,2146,2154
2018-01-25,Toronto,Men,1771,1888
2018-01-25,Toronto,Women,769,778
2018-01-25,Toronto,Youth,392,399
2018-01-26,Etobicoke,Youth,52,53
2018-01-26,North York,Youth,71,73
